path,transcription
./data/1685651809260413-3.mp3," When I finished my exams and I entered to the vacation, I was very happy because I can relax in my house and I felt very good because it's very nice to me to have a vacation and to relax in my home, sleep because I was very very, very youth wanted to have a vacation. Because I was very tired and I need that vacation."
./data/1685651809260468-3.mp3," I think the parents can have their kids' passwords, but the parents can be always on the social media of their kids because it's going to be awkward for the child. That's it. I think the parents should limit the amount of time because it's not going like... The parents want the best from the kids and the parents don't want bad things for the kids so they give a limit of time to spend in the computer or smartphone like one hour or one hour and a half and that things."
./data/1685651809260295-3.mp3," If a child commits a crime, then yes, I would think that parents should punish it. Because it gives more of a punishment than just being thrown into prison or jail or whatever. I would say that it does matter what type of crime is committed. The stronger the crime, the worse the punishment, I would say."
./data/1685651809260305-3.mp3," I went to the United States, more specifically New Jersey and New York. I walked with my grandma and my aunt and parents, my mom, my sisters, and my cousins. That was very beautiful. I also see a discovery that was amazing. It was really, really, really, really beautiful to see. And it's very, the place is very beautiful. It has a lot of lights. This is brilliant."
./data/1685651809260553-3.mp3," Well, in my opinion, the parents should be punished if a child or a kid is committing a crime. Because as for me, the parents have a lot of responsibility on educating their child to not commit any crime. And also the environment that parents give the kid could cause that the kid is going to commit a crime so I think at some on some point the parent has some responsibility on this and also oh but another point is that I don't think they should be punished severely like the punishment should go on the kid mainly instead of the parent because the kid is it's not a big deal and that's something that everybody like everyone could do because of self-harm because they are angry about others so it doesn't has... oh I don't... yeah that's my opinion and when if you're a murderer then it's a really big deal I think the reason that could cause a kid to commit a murder is probably the family"
./data/1685977329668592-3.mp3," Well, my best vacation was when I went with my whole family to Orlando. We went to an hotel and there was a pool. We went to a pool the next day. We went to Disneyland. There were attractions. It was funny because I was with my whole family and there was simulators, there were so many attractions so I liked it."
./data/1687964058482484-3.mp3," In the vacation of last year I traveled to Mexico and I got to Hotel Nickelodeon and it's really funny for a more have more and I and I and I think it is really tall and I and I the dog and it's really tough but I feel I feel fear for the the alter is so tough it's so tough and I go to my family. My family is no unit, no release."
./data/1685651809260972-3.mp3," I'm gonna talk about my friend, my best friend. She's a good person. She's so funny with me and I love her so much. She is a brave person and she is so she's so cute and so beautiful and I and I love her so much again"
./data/1662420268098487-3.mp3," So, thank you."
./data/1687976114519479-3.mp3, I didn't know about the system of recycling in Panama or Cologne but I think if we do things to give our people or put more announcements in the city what that can be encourage people to recycle more and we can do like activity in too many people start to recycle in parts of the city and that can encourage people to join and help to recycle.
./data/1687976114519971-3.mp3," My favorite vacation is when I go to Cancun because I go to the beach, to the beautiful beach and I can spend time with my family. The place is a hotel hotel a Nickelodeon hotel and that is it"
./data/1692530001326214-4.mp3," I think that homeschooling became really popular lately because of the convenience. It's extremely easy to keep your child around, but also to provide them with education because of the internet, because of the online courses, applications like Zoom and other communication systems. The main advantage, again, would be the convenience of providing information for the Internet to the children and generally the amount of information they can access through Internet. The main disadvantage would be, I guess, the surroundings of the student. Personally, I don't think I would educate my child at home. I would prefer for them to receive their education in the proper facility, so to say."
./data/1647885061811312-4.mp3," I think there should be restrictions for publishing information in the social media. The first reason of that is we can control fake news that can damage not just communities and individuals, but also companies and families and a lot larger groups of people. And we should find a solution for this and provide people just the right information that is trusted and they will get benefit of reading this information. I think it's matter. We should not provide any information that could offend people because people are the users of social media platforms and we should provide them the best service that we can offer."
./data/1667330281849843-4.mp3," I think that this is an excellent question. It would be quite difficult for social media companies to actually verify that everything is true. I think that verify truth today has become a bit of a slippery slope term. It would be quite challenging for a company to have to take it upon themselves to define whether or not a piece of information is true. So whether or not I agree with this statement, I think the implementation of it would be far more challenging."
./data/1691402791754105-4.mp3," Okay then, if I have an idea or project, I would first try to get some funding from my family and turn to banks or some rich people that I know. And I will try to write some grants and ask some help with fundings. First, I will build a team that will think with me how to proceed with the idea and try to purchase things or machines that will help me proceed and create my thoughts and dreams. That's it."
./data/1691402791754221-4.mp3," No, I just stay, just me. I like what I do, I like what I'm doing of all time. I'm doing very much study of engineering, of technology, I don't want to become someone else. I like to be just me."
./data/1691402791754513-4.mp3," My biggest vacation was in our country, working in Jerusalem. We went to a hotel with all my family and we toured Jerusalem. Jerusalem is the best, it's a wonderful city in our country. And we saw a lot of people from all the religions."
./data/1691402791754332-4.mp3, I think in order to success in learning a new language you have to hear a lot the specific language here and read and trying to talk this language with the people that they took the same language you want to learn and you can make this frequently a lot to success. It's the only way to learn and the best way
./data/1691402791754106-4.mp3," I think my best teacher was the VP of Engineering, Moshe Chechik. He was very good at his job. He was a very good engineer, very good VP. I learned from him to go to a problem and be very analytical about the steps I need to do to get to the cause reason, the cause of the function or problem that I have in the instruments. He taught me about how to write a deviation report to do a report about the reasons that caused the problem. And he taught me how to both live my life and have the right ratio between work and home. He taught me how to ride the bicycles, mountain bikes. I learned from him about how I learned a lot from him on how to do mountain biking."
./data/1693136790972964-4.mp3," The place that I visit is in Venice with my family. We are looking, we are traveling to see the gondola and the building and the restaurant there I very like it and because there is a very very beautiful place"
./data/1691402791754257-4.mp3," 20 years from now I think that AI will take a big part in our future. I think that artificial intelligence is a very important skill and it's a very important tool for the world. In 20 years from now we see it everywhere. It will replace a lot of workers. It will give us, it will prove our life. We can use it for medical, for computers and we can do anything that takes us a lot of time to analyze data. I think about the workers. I think that a new works will be available in the future after that I will enter more into our life."
./data/1691402791754118-4.mp3, Our government decided to change our democracy. I think this is a negative change because it can ruin our democracy.
./data/1691402791754235-4.mp3, One time I got in trouble for a parking space. Someone parked in my private parking space. I confronted him and it started to get ugly. It involved the cops and in the end he got a ticket and I got my parking space back.
./data/1691402791754686-4.mp3," In the last summer our family took the cruise to Greece. It was very hard for us because we can't go down through two days. It was very difficult to be in a closed place without the ability to go to the ground, always on the sea. And when we get to Greece, we were allowed only for several hours to go down. It was very difficult for us."
./data/1691402791754549-4.mp3, In the last summer I traveled with my family to Sharam El Sheikh. I do it because my children have to do it.
./data/1693129845983651-4.mp3," What advice I will give to a new worker in the office? So I think it will be to work hard, not to gossip. It's very, I believe, important not to get into the, you know, to weigh with other people. I think you should be focusing your work. Again, work hard, achieve milestone, be curious, it's very important to be involved with all the activities. Don't be small head in a way, like become involved in each aspect along the R&D and the team. Try to learn about other activities around you and not focus only on what you need to do because it's a piece of puzzle. And the overall what we do here is a big story and you need to know the overall picture and not be focused only on the small thing that you do. So I think it will give you more motivation and more enthusiastic to be aware to what other people do and to work together with the team. It's also nicer when you work with other people and get positive interaction with friends in the team, but not too much. Again, I said not to be influenced by others and not gossip or be politically involved with the situation in work. Good luck."
./data/1691402791754115-4.mp3, My best teacher was my English teacher. She is so kind and patient to me and I learn a lot of about English and life and everything that I know it's from her and I miss her so much.
./data/1691402791754724-4.mp3, This is a very hard question. Of course the obvious answer will be great health. But I hesitate with my answer because average intelligence will not make you do greater things. you stay average and great health is very important and you can do great things without great health.
./data/1691402791754343-4.mp3," For many years, something that I have done for many years is to help people in different ways. It started in the school, school yard to help a student to understand the studies or the lessons or the homework and to learn to their tests. And after that in the army, I help soliders in my team to do their things and to exercise and to achieve to be a perfect and professionals and in the work I like help people to do their work professional and I like to work in team and I will do that after and in the future."
./data/1691402791754497-4.mp3," Well, it's difficult question. I don't know what to say. I don't have any opinion, but I think... I think these print source where I don't know what to say Internet now we can see there everything and found everything we want about children children can in some ages can be allowed to watch news I think it's important for them to know what's going on in the country or the world. They can understand some financial things or political things. They need to know that in some ages not all the ages of course it should be a limited age maybe."
./data/1661070908438977-4.mp3," I prefer I think 10 real life friends because I believe physical connection and not social media connection. I believe that this is better connection and this is better for the human being to be eye connection, physical connection, rather than social media connection."
./data/1686572883109872-4.mp3," It's a hard question since I am a car guy. I do own a car. Also, I have a motorcycle. So it's hard for me to imagine that I wouldn't have my own transportation, a car or some other motorbike etc. But I believe that I should be thinking logically, so I think that I would rather have no car because the public transportation is more important. Also, I am living not far away from the town center, from the city center. So it would be more easy for me to live without a car than without a public transportation. Also the less pollution. And so it's better if old people would rather use a public transport instead of their own cars."
./data/1655476060404937-4.mp3," I prefer to invert or a drug because the most of the things that I believe in my life is saving people's life. And if I can help with that, it will be the most happiest thing I can ever give to the world and to myself that I achieved something and I can also do something in my life."
./data/1668069779915833-4.mp3," Okay, so I definitely prefer to be remembered for great kindness because I'm more people person. I believe to be kind to another. I believe to do good things to another, even it's a completely stranger because to do good things for another, do much more good for the world instead of being smarter. You can be sophisticated and you can be very smart. It is useful, but I think in action to be kind, it's more valuable. And in my my perspective it's much better to be kind for another. So yeah, I definitely go for great kindness."
./data/1672742272786776-4.mp3," I'm the best in my work because in four years I did things and achievements that my colleagues did in 20 and 30 years. I proved myself in the court as a witness, proved myself in my professionality. I'm actually teaching other people my professional. So this is my content."
./data/1659856072110825-4.mp3," How many oral questions did they get? There are five questions that are, yes, indeed. Five questions. Five questions. Each, you know, calibrated against like what the exam has been able to detect up until now that this person will be able to succeed with. What advice do I give a new worker in my job? The coffee machine needs to always be stocked. Otherwise, I'm going to be unhappy."
./data/1692746758560491-4.mp3," Parents shouldn't monitor their children's academic progress because they have the ability to choose their progress by themselves. And yes, they can share the idea of them, some ideas, but not too much. And my parents, they don't have any tool to my progress because I have always do it by myself and sometimes it really affects to students when some parents"
./data/1692746758560864-4.mp3," The most important school subject I think is math. I think it's very important. Math can be used everywhere that we want. It can almost help you a lot. But it's very important because all the subjects at the grade 1, 2, grade 12, it always help, it always help in the book subjects. And until university or work or seller like they have a math they have to have a math to use it the math is I think the math is not very difficult I think math is very easy to study because I study from grade 1 to grade 12 so I know it's a lot but I cannot say it's very easy sometimes it's not easy too because when I go up and meet a lot of math, I think it's hard to do it. The people, maybe a little of people like to study it because sometimes when we study it, we feel bored and sometimes have day."
./data/1692747394818610-4.mp3," So now I describe, I talk about homework. I usually have homework. I always have homework when I have class like Monday, Wednesday and Friday. And I think it depends on school some school they have they gave us a little bit and some school they gave us a lot you know so depends on school yes"
./data/1692747394818154-4.mp3," The education that is available from my account is free for the education. For me, I think that the parent-child school and public school are good. For me, I prefer the graduate school because sometimes they have the students to do and the school that I want to stay is ISPD but I think that is expensive but it's okay for the country free from the education because it's there we have a good environment and we have a good teacher and for me I think that the environment is the best because it can make the studying feel good and to study here."
./data/1692747394818624-4.mp3," Yes, this teacher that I never forget in my mind is He is a male and he is tall and has my skin and he is friendly to other students and I like him so much because he always helps me and also friendly to me too, also to others. And what in class when we have the problem or not sure about something that we're doing, we always ask him and he always helps me or others too. The activity that I always do with him is do the homework or playing fun activity in class. Yes, of course."
./data/1692746039457809-4.mp3," My favourite subject at school is math. Because when I study math, I always unlike math and it's not fun to me. Sometimes it's easy, sometimes it's difficult, but I still love it. I guess I do because I do. People should study that subject because it's the important for us."
./data/1692746758560299-4.mp3," I dislike the math subject because it is hard to solve a number and for other students, I think that math is difficult because it's hard to remember and hard to solve the problem."
./data/1692746758560944-4.mp3," Doing it outside is the best way for the students and always helpful for the students and for the advantages like when the students go back home, some students always use the phones and they don't read the books. So if we have homework, people or students will do the homework. And for disadvantages, I think not too much disadvantages. I think it's always have advantages for the homework because students will improve their studying and I think teachers should decide how much homework is approach-based. And yes, As I said, homework is very useful for the students because it helps them to improve their studying."
./data/1689922058528855-4.mp3," Yes, because they're getting like culturally um, knowledged and can learn outside of just the school and get like a whole broad range of education."
./data/1692746758560938-4.mp3, I think math is the most important school subject. Math is the most important subject. It is very important because it tries to use the brand to calculate it. It is difficult but not easy. It has a few people like to study it.
./data/1692746039457978-4.mp3, I like the ball school. My school is very good and have quality in education. The classes is a big and have good students. My school don't have activities for sports in the school because we don't have time to play.
./data/1692747862784414-4.mp3," The universities I think are popular in the country are Rufa, Chem Ed University and I think they are popular because of the education quality. Rufa is for designing whether it's graphic or not graphic and for Kemet it's business so if you want to study business Kemet I think it's the best choice and no I do not want to study in one of them because that's not my because that's not what I want to do"
./data/1692748253740588-4.mp3," Well, the exams are an effective way to test the student's knowledge. Depending on the factual situation as well, I'd say for some cases, it is really significant to use exams to test the student's ability to find out the end to check the understanding whether they have learned something or not. However for some cases it is really difficult to measure their understanding because some of them appear to be in a very unique condition where you cannot just use a question based on the lesson to test their understanding. Probably it's to be better to make it more practical by probably using some sort of tools that can measure their probably brain or something. And when it comes to choosing the betterment of the exam, I think it depends as well. For some, I think it's going to be the written exam. Some might prefer the oral ones, but I prefer the oral ones because it takes less time to think and it is based on actual time to convey the message to the examiners. And what's the best way to prepare for the exam out of time?"
./data/1692748253740505-4.mp3," From my own point of view, it is not really difficult for children to study at school these days because it is in nature already since the child needs to go to school and then they can get more knowledge at school compared to virtual class that they can stay at home and study online. The children go to school have more benefit for them. And I think the parent and teachers can make the school more easier for children by they can do it by having more extra activities so that the children can learn in a better environment like having fun while learning when comparing to the virtual class they can only study at home and just have a discussion with their friends and it's not really that fun coming to school comparing to coming to school"
./data/1692748253740198-4.mp3," Our education is... depending on the topic of education, we have the public education or state-run or government education and the private education. The state education at school, public schools, is actually free. Students just enroll and they can go for free from the primary school up to the university actually. And currently in order to adapt to because the state school could not serve the needs of the parents, there are more private schools competing each other and challenging for the high quality of education. And now there are a lot of private schools opening up especially in the cities. And now it's starting to spread out at the outskirts and the other areas as well in the provinces. To me, I prefer more if I had to choose, I have to choose more private schools because there are much better standards than the state one. The state one is usually the teacher's quality is limited and we got limited facilities. Private school has much better facilities in terms of state of the art materials used in the classrooms and the campus. The extracurricular activities are also much better compared to the ones in the state schools. Although the tuition fee of the private schools is higher than in comparison to the one in the public school, it provides the students with more opportunity to get quality education through various extra-curricular activities as well as the in-class activity with the well-rounded experienced teachers, educators. There are more activities and more care. For example, if a student is absent, the parents will get a call or contact from the school informing their student absence. When I was young, I went to a state school and later I moved to a private school which I could see the big difference between the two schools."
./data/1692748253740727-4.mp3," I can say it depends if talking about studying online I like studying online when I don't have free time to go to school or to take the physical class because it saves my time from traveling far from my house and it saves yeah I save gasoline save money and I don't need to get dressed really well or do makeup before I go outside. I'm just focusing on repair the lesson or get ready for the class start or finish, just try to finish homework for the teacher. Yeah and of course I don't need to get up early to prepare everything as I study in physical class and it helps me a lot when the weather is not good for example when it's raining. I don't need to take the raincoat and yeah a lot of things that much easier for studying online. When I study in university for my degree, yeah, almost all subject because of COVID-19 the country was yeah the students were not allowed to go outside so we study online yeah I think study online will be popular in the future because it will help the students that live far from the city to study in the city."
./data/1692748253740135-4.mp3," Well, one of my favorite teachers was the teacher who taught me when I was a second year student at my university. I think he was very friendly at that time. He is very helpful and he always give me hands when I need help or I don't understand some points regarding my lessons. Basically, he teach me about the globalization. I I like them because it was really helpful. He didn't only teach us what is in the book but also outside the book. He is a good teacher. He always shares good experiences and some other stuff related to the language since my first language is not English. So he not only takes the context of the book but also some overall points regarding to the English usage, I mean the English language. Yeah, so that's why I consider that like he's one of the, he was one of the greatest teachers that I had during my university's time, um, since he's helped me a lot. He was a wonderful teacher."
./data/1692751298358255-4.mp3," Many universities have increased their offering of online courses which has many advantages and disadvantages. The types of courses more or less suited to online learning are such as digital marketing or any such courses which are done through online. There are many platforms which offers online courses such as the Google Digital Garage which offers various courses which the students can take up online, which is of course free of cost, which helps students to enhance their knowledge and which helps them to broaden their skills. So, it is really helpful and there are certain disadvantages to online courses also which are it may be straining to eyes which leads to cause problems in our eyes and it affects and it gives us stress that may be some disadvantages."
./data/1692747862784419-4.mp3, Homework is necessary for me for the reason that in school I actually did learn a lot and I also caught up a lot but once I get into my house without doing any practice or homework I would forget all of it in just one day so I think that the teachers should assign me more homework so that I can forget what I learned today. I actually don't spend a lot of my homework because my teachers doesn't assign us a lot of homework
./data/1692747862784513-4.mp3," I would say the more important knowledge is in the real world because you cannot find everything from reading books like how human acts, how they interact, what social cues are there, that you need to learn yourself by living in the real world."
./data/1692748253740131-4.mp3," This is quite an interesting question. There are a lot of facets to address, but I guess I would say if I were the Minister of Education in the current country that I reside in, some of the changes that I would make would primarily be to expand the access of education for all children and to make quality education more affordable. There is high quality education available, but I find that that's limited to a certain segment of society. And really you want all people in a society to have equal access to quality education as that improves the society overall. And also make sure that you don't have any segments that are perpetually disenfranchised or unable to reach their full potential. I actually think that that would be my priority. I would like to lower school fees, I would like to lower the cost of books, I would like to lower the cost of uniforms. I think that people, regardless of their financial background or their family standing, should have access to the same high quality of education. While I think that it would be common sense or easy to make decisions such as that, you have to realize that there are different opinions and varied moneyed interests that are always going to be involved in any system, whether that be healthcare, transportation, or education. So you'll have to contend with different viewpoints and different interests. And I do think that that could make finding or achieving a resolution relatively difficult, even for some of the most common sense solutions. What makes me happy about the present situation in the country that I'm in is that each year there seems to be progress. We're not really where we need to be just yet, but each year you can see incrementally that we're getting closer to making education attainable for all people, regardless of their income."
./data/1692747862784476-4.mp3," My favorite classmate. I got many friends at school and I got to know many people at school but for my favorite is two of my friends. They kind of be, you can say we are best friends because we got to know each other for 12 years, around 12 years. So we got to know each other much and our parents also know each other. So it's kind of easy way and we gotta know each other a lot. That's why I... that's the reason why I like them. And of course, being best friends, we have... we should have the same or similar attitude with each other. The same as us, we got the same attitude that we thought, we got the same goal, so it's really good. And if we got an argument in our friendship, we just got in talk. We don't have to feel guilty with each other. If we feel about what we do with each other. We just gotta talk in a group and find solutions and tell why we don't agree with that, why we don't like that. There are many things that I have done with them. We have hang out together, we have enjoyed food, we go on vacations together. We really spend almost all time of day at school, so we got many time together more than family. I spent around 4 or 5 hours with them. Even though we not studying together or we studying different classes, but we still have the weekend together. We spend our time on the group chat to have communication with each other. So it's really good memory between me and my friends."
./data/1692747862784689-4.mp3," Children shouldn't have work for the weekends because they spend enough time already studying from Monday to Fridays and many hours a day. Although having homework at weekends can have many people academically, but it doesn't change the fact that children would still be cheating on the exams and they still copying other people's homework but for me personally I don't really think homework should be... students should do homework on the weekends because they should have more free time so they will feel refreshed after the weekends and especially help them to peace to have peace in their mind"
./data/1692751298358649-4.mp3," Okay for me maths was the toughest subject in school because I did I just told you I couldn't get a hang of it. It was easy but it was hard. I just couldn't understand. I had so many tuitions, my school teachers were there but still I was very dumb in maths. And yes it the subject is important, I guess, for those who pursue science or commerce. But no, it is like regular calculations. It is required in daily life, which is fine. And yeah, many people helped me a lot with that subject maths, like my friends, my teachers, my teaching teachers, everyone, even my dad. But still, I hate it. I still hate it."
./data/1692751298358421-4.mp3," My favorite subject at school was English literature. I liked it because I like reading and reading poetry to understand about the about nature and to understand the words and the thoughts of the poets is really mesmerized me and my Literature is something that I am also pursuing at my higher studies. It's not very difficult, but it's very, very interesting and people should study that. I would recommend someone to study that because it also teaches us about many... It teaches us about English literature is someone a person who studies literature can know about can have know about feelings emotions and and culture as well."
./data/1692748253740741-4.mp3," flashback to my time in high school I always did my homework actually assigned by my teachers. From my perspective I do believe that homework is still potentially useful because it gives you a wide range of opportunity to revise your lessons to recall the understanding of the lesson and of course it's gonna be an outstanding platform for the teachers to catch up with the lessons and let students work at home with their parents. In my country, I've seen many teachers have given their kids plenty of homework as it is a traditional way and also the conservative way of learning and teaching. So that's what I've witnessed so far."
./data/1692751298358267-4.mp3, you
./data/1692751298358502-4.mp3," The cadmium systems that I think are popular right now are basically from AI, computer science background, artificial intelligence and they are popular because they are trending nowadays and they are very easy to learn and there are many important subjects to learn. For example, you can go for marketing. People see accounting and finance is very less. They should go more and it is more important because it is the one who gives how much budget it should take and how much time it should take and people should more often take accounting finance because it is more responsible and it is the best advantage for the budgets of the firm"
./data/1692751298358446-4.mp3, For some classes are not that important and which is why I think it should be an option to attend classes or not because if people should not be forced on doing something which they don't like or appreciate so when we have that option it also gives the universities an opportunity to provide quality learning since they have those students who are genuinely interested and not who are just forcibly seated into the classrooms.
./data/1692748253740286-4.mp3," I would define an ECHO student as someone who is working hard, having very good learning attitude and also being here in class, also at home. I think there are things that ECHO students should do. For example, participate in class, helping each other, joining school campaigns or maybe projects, and also being a good person, I guess so. So when someone is a good person, that person will naturally do a good, and also perform well in class, I guess so. I think that's a not a medical student because I did not have a chance to help school or teach with other students such as doing the projects or maybe the comping because I had to earn the money so I did not have a lot of time in school."
./data/1692748253740486-4.mp3," I believe that in the world there is not just one source of knowledge, however there are actually a lot. And one of the best ways to obtain knowledge is through the real world experience. By working or doing things in the society, I believe that a lot of people would actually get to experience and understand what works look like so that they can actually learn more about the tasks or any activities that have been assigned. Because the knowledge written in the book also derives from the real experience itself, that means that the knowledge taken in the or done in the real world is much more valuable."
./data/1692748253740707-4.mp3," I slowly know I hate studying online. It was not effective the way that physical study or physical class can offer. I used to take online before and it well, I didn't do well on those previous days. And well, but I can say that the subjects that most students always unusually study online, it is English. Well, English is language studying, so there are many things that people can keep that can keep everything in control. Well, so well, I hope that online can be still popular like today because it is so convenient. People can stay at home or be in multitask while studying and listening to teacher. And there would be a little time that people associate with discussion and whole class discussion."
./data/1692751298358501-4.mp3," The main difference between public and private education in my country is here the public education quality is lower than the private educational quality. Though private education is expensive, but they dedicate a lot towards your child's future and the education there is far more better than that of a public institute or public educational college or school. So according to me, I think that private education is better. I will definitely send my children to private education system. Yes, in my country, private education is very popular."
./data/1692748253740653-4.mp3," Well, in Cambodia, I think that science subjects or the STEM subjects are very popular because right now we are moving into the digital era. So people are promoting more and more STEM subjects and there are also many competitions for young kids, for young students, teenagers to compete in the STEM area. And I think the reason that make a subject popular or less popular is according to the era we are into. So now we are living in the digital era. So of course the STEM subjects has become more and more white-known, more popular than the other subjects. And what makes a subject become less popular is that people ignore those subjects. they don't give value to that subject so it becomes less and less popular. I think it's like there's a trend when many people are into one particular subject and promote that subject more, many others feel like oh they should study that subject too in order to make the subject be"
./data/1692751298358510-4.mp3," I think exams are actually an effective way to test a student's knowledge and without exams I don't think anyone would even come to school or come to college or any other educational institute and I think both are better. Both exams written and also oral exams. Oral exams know, like present oneself and written exams helps in our written capabilities are urge to think right and assess, you know what the knowledge we already have and best way to prepare for exams is definitely studying every day and Firstly have like a interest in what you're actually reading and learning. So yeah, if they have you know a keen interest in exams and they learn, learn or read every day, then definitely we'll be really much you know ready to take on exams."
./data/1692748253740742-4.mp3," I agree that there's a phenomenon that lots of children are being educated at home. I think this is because of the COVID pandemic in which people have to be socially distancing from other people. And I think it could be because of the threat of bullying. Some people choose to school the children at home rather than mainstream education institutions. This brings benefits and times, for example, as a parent or teacher, you can ensure your children's safety, children don't have to travel. If parents work at home home they have the flexibility of arranging the class time and working at the same time. But the disadvantage is that students or kids don't learn social skills because there's only one student in the class which is themselves and they don't have interactions with other people."
./data/1692748253740788-4.mp3," Monitoring children's academic progress is very important. To me, I believe they should. Not they should, I think they must monitor their students, their children's academic progress. Because they send, like their parents send their kids to the good schools, Let's just say like ACE, AIS, BLT, Westline. Or some even send their kids to the even more better school like Southbridge, Northbridge, Footprint, ISPP. The reason is because they want their kids to have a better education, to have a good education for their future. So if they want it, they should look at their children's academic progress. And they need to have them at home. Look at their activities at home. Do they do their homework? Do they spare some time to review the lesson? Do they spare some time to read books? Or do they just play games all the time? So the parents must play an important role to monitor their children's academic progress. Maybe they can have a good contact with the teachers or academic officer at the school so that they can know the progress of their kids. To me, parents play a very important role in helping the kids to reach their academic goals."
./data/1692748253740912-4.mp3," Recently, the role of the teachers have changed a lot as a result of the technology. First of all, let us talk about how technology has helped the students. So in the past, most students relied a lot on the teacher. In case they had any questions, they would ask the teacher. But nowadays, with the advance of technology, for example, we have the internet where the students can get access to and do their own research. So somehow it could lighten the burden of the teacher. The students do not have to rely a lot on the teacher. The teacher also feels less pressure. In the past, they would have to do it manually, like marking the student's paper and stuff, but now maybe they can just assign a link of the exercise and maybe they can post it in a digital platform and let students complete it by themselves and it's just automatically marked by itself so this could have the teacher to reduce their paperwork. But I also believe that there could be also the drawback of the technology because we have robots and we believe that one day the robot will replace the teacher. So somehow the teacher could be in a dangerous position of losing their job in the future. But again, whether there's robot or not, I think we still need teacher because they could understand the feelings and what the student needs rather than a robot who simply do not have emotion to understand the people's needs."
./data/1692751298358732-4.mp3," Ananya Gain She is very short and very pretty looking. She is very studious. She is in my section. We are both doing English honors. The reason why I like her so much is because yes, the way she understands me, she understands how I think. If needed, she can be a very good therapist. Most of the times we discuss about our career. We talk about how things should be done especially she does. She explains things in a very well mannered way and she tells me to do in this way so that I can get good marks. And not only in studies, she helps me in all way. I am very frank with her. she listens to me, she understands me, she tells me what to do and what not to do. So yeah, she is one of the best people I have met in college."
./data/1692751298358966-4.mp3," I definitely firmly believe that foreign language should be taught in elementary school. Children's brains are like worms for knowledge and I think this curiosity should be filled with the correct kind of information. Being bilingual or multilingual is almost common almost everywhere now and I think learning foreign languages in elementary school will not only help increase the person's educational knowledge, but rather be a creative exercise for their mind. Children are amazing creatures with wonderful minds and I think their minds should be filled with knowledge and information such as language which really works the brain. And as I've read from many researchers and studies, the first 10 to 15 years of a children's life are known as a learning stage for knowledge, especially languages. During that time, children can easily learn any language without having to put in extra effort. However, after 15, that becomes really difficult. Thus, I think elementary school students should definitely learn foreign languages in high school."
./data/1692751298358884-4.mp3," I think libraries won't go anywhere and they will still remain very relevant as the amount of knowledge a person can gain from the books in a library in a quiet environment and around people who are as motivated as you to learn about the world, about certain things is you can only find in a library and in a digital era you can't expect peace you can't expect the people to be around you and you can't get their insights after going out of the library obviously. So the libraries can continue to be relevant by installing computers maybe so that people can use these computers to learn from videos etc as in a peaceful environment and not only books"
./data/1692849194520981-4.mp3," It's quite hard to answer for this question. So there's kind of emerging changes in my country regarding the Ministry of Education in Korea. So I would like to change, if I were the minister, I would like to change to time of the whole for students because there are great burdens among Korean students. They even study until after 9pm and 10pm and I think it's a very insane situation. We are in the very insane situation. So what I'm gonna put my priority on is to give them freedom to choose what kind of subject they like to get in or choose to follow their own motivations to study. And I think this would be very difficult for me to realize, to make renovations and new education systems because traditionally parents eager and strive to give their children lots of knowledge and information as much as possible so that they can enter into a better college and get better jobs in the future. So I have to face very unseeable obstacles in the future. So, the things that make me happy about the present situation is that things are getting changed and people are considering to change the traditional ways of education"
